Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Outdoor Air Enthalpy [J/kg](TimeStep),Environment:Site Outdoor Air Density [kg/m3](TimeStep),Environment:Site Rain Status [](TimeStep),BLOCK5:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE4:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE3:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE7:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE6:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE5:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE2:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK3:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK6:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK2:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),PEOPLE BLOCK5:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE4:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE3:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE7:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE6:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE5:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK3:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK6:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK2:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON) 
 11/09  13:00:00,17.9,49.,2.9,180.,208.,788.,33862.8028315408,1.194699273538,0.0,20.2108611564587,20.8844196858054,19.9926538199657,21.5379163048468,20.1087150126214,22.0611633639373,19.6304914530202,21.0541410869687,22.1478284742859,24.0689204490159,27.7716985463636,-2.11789363099454,-1.9818400732459,-5.18936502443503,-2.04785784956019,-5.19663107077836,-1.21143780583586,-2.09452198554052,-1.75208532724495,-0.392643014963292,-0.895290830849272,0.797468483113881 
 11/09  14:00:00,18.7,46.,3.,180.,231.,680.,34469.3060340501,1.19157904118986,0.0,20.1966574955107,20.935518607762,20.3331563392628,21.7978663869877,20.2116147482325,22.427857819079,20.2681656522848,20.9052182980294,22.699374661567,24.5021693346745,28.3667450199266,-2.06481335907422,-1.93894807788881,-5.15955563412054,-1.92205552100178,-5.06418407390258,-1.09227732171974,-1.9999962492896,-1.71379181928342,-3.272581705904180E-02,-0.680388845068388,1.26217267587386 
 11/09  15:00:00,19.4,44.,3.1,230.,280.,284.,35168.5318600201,1.1887369927394,0.0,20.2541142417747,21.3616600662996,21.5663926783697,21.583262367944,21.5880203037825,22.29542370323,20.6558807913494,21.6408274339372,23.3735754568211,24.060802919363,27.5112784300053,-2.06706431052829,-1.90868977271891,-5.05853343248586,-1.84918351732576,-5.03164729378417,-1.02962439452578,-1.86496476474054,-1.74155248729712,-5.781777716788786E-02,-0.547966060495126,1.18069863192109 
 11/09  16:00:00,18.3,48.,3.1,230.,318.,451.,34342.1627970632,1.1930051017004,0.0,20.0274736042839,21.2903626996514,21.049001995681,21.1345304547674,21.0557876943177,21.9121948759062,19.8133654628529,21.250794816807,22.750428106853,23.7740619005089,27.0445805453643,-2.05407419327954,-1.80203969957635,-4.68037120259026,-1.87988406382061,-4.60852592367376,-1.05830309086745,-1.77554466260814,-1.59039616284516,-4.098725821886745E-02,-0.612739187328759,0.879173639757994 
 11/09  17:00:00,17.1,52.,3.1,230.,255.,288.,33176.8376163424,1.19908476754034,0.0,19.8629021603513,20.9716318225424,20.3326020917077,20.5907036590909,20.3417842728417,21.4335264545738,19.4242347309287,20.7718468714177,21.8906607114744,23.2342077650929,25.6674646977372,-2.09872532811465,-1.79734626534583,-4.8190912354577,-1.99132496675994,-4.75444083320005,-1.18316231143372,-1.96557464430758,-1.66671866617952,-0.425241851871315,-0.691126735702307,0.408482184664397 
 11/09  18:00:00,16.,57.,3.1,230.,77.,630.,32414.774110287,1.20337682630768,0.0,19.925119703531,19.753267491628,20.1994578287796,20.6191701863028,20.2134580219329,21.1918730297674,19.4791535127924,20.7551104712399,20.9626311924751,22.9634909190768,24.415152680358,-2.1242972287423,-1.8585316777615,-5.02832379457055,-2.11487682545835,-4.96649257068498,-1.36755588408481,-2.08914163510972,-1.77513533277936,-0.974897857160003,-0.839467729454594,-0.258087983717198 
 11/09  19:00:00,14.9,62.,3.1,230.,44.,158.,31520.2741507293,1.20780198691046,0.0,19.7480454117523,19.0757242111851,20.1481627194961,20.4226980568166,19.9966470222784,20.9937273408496,19.2964327237161,20.6443102466972,20.0107190505605,22.9240707087989,22.8877294305668,-2.12198934376913,-2.11788501396839,-5.06579277714561,-2.15050317563025,-5.00526115115922,-1.48351467779459,-2.1248402457866,-1.78854784410094,-1.58685119780149,-0.968113274159535,-0.937104610275236 
 11/09  20:00:00,13.7,68.,3.1,230.,0.0,0.0,30546.7056548092,1.21266616361191,0.0,19.7019276756802,21.0344657162486,19.0793766947911,23.057121179957,19.8964531706578,22.7877520483019,22.1135342191438,21.563480227696,19.6017253149954,24.2622908826589,20.8859366403642,-2.15469781561771,-2.28284030967604,-5.07866547427378,-2.26087941697032,-5.06528918344653,-1.6009966213739,-2.14938955672331,-1.82695687835624,-2.1097847736321,-1.09428686722834,-1.53666054661441 
 11/09  21:00:00,12.6,74.,3.1,140.,0.0,0.0,29626.9998326839,1.21838787646141,0.0,19.3800085711548,21.3298285053562,20.1092606592603,23.2141836901968,20.0518775175895,22.9442742576822,22.1922705463047,21.9190734770354,19.1443884001556,24.1443071096888,19.3495305999103,-2.17205028999437,-1.94806349893347,-5.44079460859643,-1.6982168169925,-5.07977898384324,-1.29316482819487,-1.61896928020907,-1.66706440995312,-2.42540115935372,-0.896470164529229,-2.15771793546529 
 11/09  22:00:00,12.4,76.,2.9,140.,0.0,0.0,29657.1687282382,1.2190617516813,0.0,19.7091383101331,20.9321884342269,19.6846126822146,23.8132252599435,19.610233072127,23.388199406447,22.7187697757782,21.4586538453906,18.0530477877319,23.8289609611372,18.2517403998777,-2.24070373668197,-1.92652703376077,-5.15036852725914,-1.67414431588316,-5.08226218796175,-1.29372552276573,-1.61099440482519,-1.61598307699636,-2.70126117519527,-0.974541130628264,-2.62133664986272 
 11/09  23:00:00,12.2,77.,2.8,140.,0.0,0.0,29434.9927064245,1.22113839321177,0.0,19.5032043919944,20.6488175042867,19.6130933222215,23.9596823643291,19.7251518187012,23.5434911422764,22.8814760191924,21.2788482077025,17.1808132361493,23.4837232276094,17.3997766434312,-2.15513160445232,-2.03931098018485,-5.27683506585488,-1.55649746400246,-5.20662759899553,-1.22753543177744,-1.50932036672232,-1.71235431235183,-3.04473453137031,-1.0882000165109,-2.95767361852721 
 11/09  24:00:00,12.,78.,2.6,140.,0.0,0.0,29226.7238658288,1.22199855585845,0.0,19.4171258798836,20.5455255498882,19.1416564810797,23.8739334199796,19.377829285078,23.4943999305534,22.8480881916992,21.1551221862848,16.5192219290372,23.1454693740895,16.8539328057523,-2.21529283381299,-2.1274476958004,-5.30681905910517,-1.53785046365075,-5.1896196665046,-1.21696882992672,-1.47305551139276,-1.75355421437382,-3.30981959346015,-1.19787339520154,-3.21309740286464 
 11/10  01:00:00,11.8,80.,2.4,140.,0.0,0.0,29217.4786046288,1.22391592830532,0.0,19.4730312615907,20.3705558016592,19.1537941687926,23.8883748913677,19.2824566700653,23.44062466531,22.8498854966327,21.0484160740074,15.9794718667678,22.8653946461201,16.3319749941273,-2.21630157582104,-2.17775644217899,-5.46081291024091,-1.56416687420508,-5.31230195634884,-1.24627128586618,-1.48109227489217,-1.79518466665951,-3.51458601592882,-1.30003003723272,-3.39350234794141 
 11/10  02:00:00,11.6,81.,2.3,140.,0.0,0.0,28999.9618852718,1.22478637271297,0.0,19.5007429674997,20.2064842255748,19.0101377545688,23.8163131717218,19.1655077256265,23.3591067201627,22.7929824357092,20.9136406185639,15.5090314463583,22.6292836288833,15.8754448847755,-2.20421352506027,-2.23827912895237,-5.47587193316109,-1.57315301459316,-5.35761846780962,-1.2781922128799,-1.4830532991327,-1.82944568652582,-3.68541879484296,-1.38812884039452,-3.56047506804974 
 11/10  03:00:00,11.4,83.,2.1,140.,0.0,0.0,28975.5497450108,1.22671981254472,0.0,19.5099205825481,19.0734535460848,18.8972723800845,24.2575625220348,19.0888555632318,21.3834825126287,23.1098552813636,21.2612718800594,15.1304856874228,22.4343609361144,15.4625850742695,-2.1972695575285,-2.29543892503709,-5.53951619275144,-1.60071917639733,-5.41362006329647,-1.31694524115175,-1.49733427494479,-1.86955112093505,-3.83669017129525,-1.46428242326267,-3.70814255275738 
 11/10  04:00:00,11.2,84.,1.9,140.,0.0,0.0,28749.2376166559,1.22760025424138,0.0,19.553039797066,19.0302333933428,19.2823828450962,23.5207784398532,19.0044481791932,22.976708271849,22.5011087497113,20.9330195870587,14.7056111380267,22.200962994966,15.0595693068111,-2.19414015232782,-2.53850861170525,-5.59275729024122,-1.51598137742945,-5.45526762297431,-1.73367994462693,-1.43272529787245,-1.81546895109345,-3.96510678128375,-1.52874063879428,-3.84242424129614 
 11/10  05:00:00,11.,86.,1.8,140.,0.0,0.0,28710.267985366,1.22954939468111,0.0,19.6387756791499,18.8715398447228,19.237383966316,23.5129133515619,19.4926653993887,23.0217769819436,22.5529685936914,21.0627597919578,14.4059405711976,22.0244828063028,14.771729053311,-2.18523244488141,-2.57304831344389,-5.46175199329233,-1.68820228502494,-5.50056762716296,-1.44529489303094,-1.55692704448981,-1.88940056112673,-4.09414200524351,-1.60141652716097,-3.96307275536632 
 11/10  06:00:00,10.8,87.,1.6,140.,0.0,0.0,28475.5987625672,1.23043955786727,0.0,19.6980531371998,18.7027343896592,19.1444597347492,23.549323247592,19.4793452840281,23.0414898323225,22.5767530885027,20.8460366994246,14.0936161727706,21.8421908493989,14.4520729959198,-2.16177555632044,-2.62801445850471,-5.52510741338667,-1.70550996875674,-5.35552987778316,-1.45273932408138,-1.55577510099512,-1.87984895555524,-4.19677539642135,-1.66121823984403,-4.06244592184991 
 11/10  07:00:00,11.9,80.,1.8,140.,58.,318.,29400.6698205895,1.22584160620449,0.0,19.7998000907137,18.9697079951301,19.5795215740712,22.5415900433268,19.5781081754839,22.2657094319114,21.9777271538958,21.4636047070197,15.0981124435579,20.8705686318342,18.2647663277336,-2.1632156616769,-2.6504035512148,-5.58286983362963,-1.70467012519986,-5.40202316728643,-1.42864902015806,-1.51632316363213,-1.9175767563859,-4.11718784905018,-1.69912457605286,-4.05069085153409 
 11/10  08:00:00,13.1,73.,1.9,140.,98.,599.,30415.5403160725,1.21965733784247,0.0,19.7385382081365,19.0282988581165,19.3796240279036,20.061431454406,19.4616700343668,20.4082184064812,18.5776093025959,20.3616897459145,17.5062911815581,20.8892628361851,19.111696249631,-2.14459903227623,-2.56237357758986,-5.43956678004201,-1.93344678971113,-5.34632002321684,-1.54883312075049,-1.59776866354882,-1.78704378984808,-3.60388759398666,-1.87953124553453,-2.92104401605751 
 11/10  09:00:00,14.2,67.,2.1,140.,144.,540.,31306.3066046135,1.21396355690026,0.0,19.6525510800109,19.3349760878584,19.2406335185326,20.3457888736708,19.263340924568,20.6435558405773,19.4716966704697,20.4692764178256,19.6222631851585,21.1718800950737,20.7497525331748,-2.15153987631344,-2.51961612427244,-5.49542143534907,-2.4771777506227,-5.37926324678139,-1.87492937440934,-2.24680513661361,-1.98840287834203,-2.74992041224393,-1.83289328393574,-2.36780948134625 
 11/10  10:00:00,15.3,62.,2.3,140.,152.,790.,32329.3874727061,1.20821208714151,0.0,19.8840488742841,19.5759382630279,19.3174654366284,20.1691531011825,19.3090907257065,20.6524599272464,18.6223512380477,20.4938911243862,21.0805291756645,21.678348185559,23.1146072651558,-2.17267854287078,-2.42566676764204,-5.55643696724836,-2.39878014413373,-5.46616678951225,-1.7562135428896,-2.05184397725098,-1.95394514613994,-1.77596879392394,-1.68770646326642,-1.44867023844583 
 11/10  11:00:00,16.5,56.,2.4,140.,159.,829.,33126.0465087316,1.20352724654682,0.0,19.9853735436016,19.764059318504,19.9975761836276,20.3366900943664,20.072518524025,20.8360688197284,19.2329146849626,20.4484327063425,22.6535483183538,22.345597863356,25.1052600270332,-2.13863293407271,-2.35622619428969,-5.53564257536164,-2.41830633272608,-5.44439536765474,-1.64311783696183,-2.250220469186,-1.93672448833884,-0.965192101097659,-1.49240808948542,-0.428250790080245 
 11/10  12:00:00,17.6,52.,2.6,140.,267.,771.,34187.9122851175,1.19783073238856,0.0,20.0098813724854,19.9017985010797,20.1307088808814,20.9041512929989,20.0940620846691,21.4526720727917,19.3447918613127,20.7688472167387,24.3752046197412,23.1474778753411,26.83980038739,-2.1247663615522,-2.30895005761281,-5.33227427922993,-2.33016755888787,-5.22402934103521,-1.48697383815479,-2.17786345333488,-1.92547194317118,-0.15975210830874,-1.23979561757599,0.455976681203093 
 11/10  13:00:00,18.7,47.,2.8,140.,340.,499.,34797.5709098121,1.19251539961846,0.0,20.0957267565534,19.9595833126472,21.0312803758911,21.4390790998089,21.0479361759041,21.985826613333,19.9469756399171,21.5882909899716,25.3808578631276,23.831486595203,27.4807230690952,-2.12278277798946,-2.25403658355361,-5.27385753691541,-2.16501945222392,-5.19833541034457,-1.29532532040431,-2.15804146202471,-1.84597897648299,0.412901214799479,-0.976043283563773,0.914740244351009 
 11/10  14:00:00,19.9,43.,2.9,140.,186.,722.,35789.1396271963,1.18780228885658,0.0,20.3783379757362,20.9296925905531,22.270675509827,21.7969145531339,22.2789685657715,22.3617451170735,20.4734947974373,22.6584534911605,25.942321662741,24.4408941916337,28.2887713983232,-2.10700372734785,-2.22006740027029,-4.99578782717998,-2.02703294825977,-4.90330195623909,-1.1441409195717,-2.04323340475308,-1.67331670107105,0.75883618258847,-0.768867048988551,1.21081657632976 
 11/10  15:00:00,21.,40.,3.1,140.,234.,714.,36852.5849798342,1.18222804831875,0.0,20.8114220315432,21.7469736595184,23.3254328477019,22.3727214537757,23.4404487292717,22.8870797818603,21.0995438836579,23.9205652439676,25.5961014350928,24.9478934909747,28.8027575204981,-2.05252536214208,-2.00588895457195,-4.60814247277047,-1.90705003775362,-4.51777085731231,-1.03376902732453,-1.91966142513821,-1.45600112050632,0.951992946696087,-0.565909807786233,1.46374631278552 
 11/10  16:00:00,20.,44.,2.7,140.,197.,540.,36396.0024529326,1.18466811470964,0.0,20.419614082506,20.9167486054653,22.1021002977572,21.8036740395134,22.170528869088,22.4761749946913,20.1462437586249,22.0418712594342,26.5260285529595,24.9682101531458,28.2261323108846,-1.96249830863621,-1.81317621495647,-4.26902904084552,-1.76552364121899,-4.14690059216296,-0.975002227793584,-1.78848489378776,-1.1903892659819,0.714034361831583,-0.429534393040211,1.35520554379131 
 11/10  17:00:00,18.9,49.,2.4,140.,111.,700.,35935.6558005978,1.18863929187919,0.0,20.0725691391369,20.079855931818,20.938660954977,21.718721400551,20.92997718658,22.2623778342506,20.3034825950466,21.1644141755297,25.261536739383,24.7808601782987,27.218655360845,-2.02746617900348,-1.93823483082371,-4.60130055254158,-1.87660433670285,-4.49187802110976,-1.10397541626107,-1.964323445507,-1.53373757230099,0.638064203391215,-0.4165174138848,0.881815144822523 
 11/10  18:00:00,17.9,53.,2.,140.,88.,505.,35207.4883418195,1.19132265362946,0.0,20.0611786126907,20.1518642996631,20.3748968170349,21.6041597045165,20.4469789613296,22.1837785339217,19.8146965753258,21.1749227465991,23.7093200116132,24.5594234211165,25.9151243145988,-2.08592232548028,-2.0761115169838,-4.91386276526364,-1.87143313825446,-4.82965980139246,-1.18973892131899,-1.9484052186184,-1.69590061086871,7.648884034323059E-03,-0.466011875146152,0.245530414240971 
 11/10  19:00:00,16.9,59.,1.7,140.,31.,198.,34973.6391587429,1.19484192755089,0.0,19.9491249453536,19.5654820322755,19.9741575555774,21.1324926386756,19.8704200749589,21.6741579114757,19.4045781975246,20.8780382209394,21.9384750027899,24.1205730809118,24.1028391069997,-2.08943533444135,-2.06202366656562,-5.08280425691175,-1.9219996611519,-4.98063105321066,-1.27224129577268,-2.02205125415005,-1.71664226817103,-0.766597169812367,-0.580204972598056,-0.456693025005572 
 11/10  20:00:00,15.8,65.,1.3,140.,0.0,0.0,34346.9129119726,1.1990191053988,0.0,19.7074549746279,21.2376278354115,19.5491561552448,23.1204534343878,19.6251421475947,22.9691952692275,21.868914548408,21.7380751855051,21.2950198629384,24.9949235221093,22.0805528669206,-2.1080246729017,-2.18474591202865,-5.17623603064129,-2.06707533732796,-5.12276719767702,-1.43117426046512,-2.15982228208167,-1.78053632742626,-1.47893464204047,-0.768943927653472,-1.11501869560297 
 11/10  21:00:00,14.8,72.,1.,90.,0.0,0.0,34071.9262207487,1.20142573113162,0.0,19.8130584507009,21.3571815060176,19.9650079047239,23.3396668421796,20.100910020331,23.1345115280372,22.3815588281605,21.8591360145552,19.9148700616971,24.7550075602903,20.4556288418612,-2.13487662492799,-1.89159665079017,-5.30398102316458,-1.64011838857439,-5.2053100101557,-1.20571315928127,-1.67477116600039,-1.6221781327708,-1.85721132242493,-0.654195229743386,-1.75176667523796 
 11/10  22:00:00,15.,71.,1.4,90.,0.0,0.0,34254.4341477115,1.20060789204502,0.0,19.9289959367845,21.2512792577836,20.2383729070582,23.8836659819319,20.1555909101111,23.4760864376298,22.8593402845366,21.7687386075374,19.6595337949241,24.4451000400653,19.4903135019738,-2.11768291717395,-1.88922001460401,-5.15708748084085,-1.60191210801373,-5.0387753605888,-1.19082461741088,-1.56695553060434,-1.60461440402391,-2.32039695805622,-0.759056524806526,-2.21794455327381 
 11/10  23:00:00,15.1,71.,1.8,90.,0.0,0.0,34481.744129173,1.20009684413523,0.0,19.959704921934,21.0740843720686,19.8306386286611,24.1148006217529,19.9545276596635,23.7077217748971,23.0321365596564,21.5832585304836,18.6590076050196,24.1289222669573,18.7984577863197,-2.091163908075,-1.92786607307561,-5.06421617334322,-1.48997619257391,-5.00412185746998,-1.13795835381491,-1.46650063504429,-1.62713745148114,-2.48402837850087,-0.865450279718813,-2.5056969735655 
 11/10  24:00:00,15.3,70.,2.3,90.,0.0,0.0,34659.6803043144,1.19928422580484,0.0,19.8115282085957,21.0180120012099,20.0673461615128,24.1490603841111,20.1854181863701,23.7651632239455,23.0706393212818,21.6421809656816,18.1183847403907,23.8551288880894,18.4248367878142,-2.0748821864681,-1.98107409442001,-5.19415063822426,-1.44472283324699,-5.08044045913894,-1.10538089045097,-1.42346166403041,-1.66950929170787,-2.76721345781692,-0.965091596057115,-2.70515191718191 
 11/11  01:00:00,15.5,69.,2.7,90.,0.0,0.0,34833.2726694899,1.1984759970737,0.0,19.6625093139392,21.0797484159213,19.9089523217521,24.0218002836361,20.0693423775632,23.6634218754831,22.9670518354268,21.808226665313,17.7062993628529,23.6141931342107,18.1202096209246,-2.11205308493436,-2.00870108131663,-5.14077109576492,-1.44244113268708,-5.02842968194199,-1.10587263210533,-1.40933577628082,-1.66472168918194,-2.93264859366435,-1.05133450946736,-2.82147825734982 
 11/11  02:00:00,15.6,69.,3.1,90.,0.0,0.0,35080.1448231401,1.19675991583681,0.0,19.6528556417111,20.94268971723,19.9599800708094,24.012579167682,20.1003890554897,23.674894702274,22.9221766345496,21.5877534740763,17.41100224468,23.4280483689882,17.9030486755741,-2.1435213359738,-2.01619186089808,-5.1926043773474,-1.4735353266933,-5.06606677669594,-1.13535908606066,-1.42217038112314,-1.63597915744536,-3.05726604401057,-1.12202813071729,-2.91139260235051 
 11/11  03:00:00,15.8,68.,3.5,90.,0.0,0.0,35248.8539233098,1.19595792100507,0.0,19.5540766514046,20.8832575964347,20.485042095554,23.8952238756492,20.4601830535698,23.5478585937169,22.8276548738951,21.7452600397881,17.2287360813821,23.2916397630913,17.7674289452669,-2.13579977217049,-2.05218605473168,-5.16959818873039,-1.47651001384073,-5.04444899290336,-1.14341263897609,-1.42877428295154,-1.68548571479818,-3.14399300057809,-1.17560820685716,-2.97431131413209 
 11/11  04:00:00,16.,68.,4.,90.,0.0,0.0,35705.1805437524,1.1949413320693,0.0,19.8577500179976,20.7996826817536,20.3900402597696,24.0759566823515,20.541146639147,23.6104757431786,22.8062244708364,21.3499804293242,17.1478576493125,23.2155539796016,17.6947895510144,-2.17301519424164,-2.07830445159036,-5.02260507541905,-1.50864132458647,-4.94076678033541,-1.17964601454009,-1.44144433053696,-1.65479268362072,-3.19804674988329,-1.21589571857444,-3.0132775795401 
 11/11  05:00:00,16.1,67.,4.4,90.,0.0,0.0,35640.3380150393,1.19465321988725,0.0,19.3697448873037,20.7255636993236,20.2005094028476,23.9972011190128,20.1718736770168,23.5867122004138,22.7532730194596,21.475534072997,17.0428404607719,23.1320964154443,17.6144318023931,-2.09302999567457,-2.10314044281873,-5.0345941725345,-1.47194491823737,-4.89855075366165,-1.1763329224767,-1.44391780695541,-1.73753565939681,-3.22633950373982,-1.24109710710417,-3.03888271005771 
 11/11  06:00:00,16.3,66.,4.8,90.,0.0,0.0,35799.3313075245,1.19386133805563,0.0,19.80383290668,20.7878053116561,20.2757740746897,23.8471978167389,20.3847812012811,23.4437859603811,22.5803881044902,21.5505153740527,16.9989867865998,23.0726593874412,17.5775071530061,-2.21223923462813,-2.11912837020688,-5.1029437126857,-1.49279922883663,-5.02638796317757,-1.19575785477069,-1.45777992747591,-1.71813075139771,-3.2534006552256,-1.26450393750132,-3.05898123807767 
 11/11  07:00:00,17.7,62.,4.6,90.,55.,339.,37769.7459296296,1.18652700428157,0.0,19.8835704105355,20.9698865865929,20.5375917141816,23.3223775647393,20.629479917982,23.1566503476716,22.4485209973807,21.6337084427995,18.1944426559955,23.0351789948241,18.3552559699983,-2.10987771788696,-2.08280656731481,-5.07578115251863,-1.51928526367144,-4.94787170510985,-1.18874724623035,-1.44991229052876,-1.69285039907378,-3.08479551912131,-1.26111203690612,-2.96185119154665 
 11/11  08:00:00,19.,59.,4.3,90.,95.,618.,39753.3717640873,1.18076068475081,0.0,20.0301288828215,19.6655814523589,21.3333062273543,21.2872405079034,21.4497796447492,21.788140908924,21.6401624464102,20.7205147860722,19.6435024202028,22.6425279269062,20.1548143609899,-2.08141479421287,-1.99400257435369,-4.98290218393467,-1.6188811717432,-4.86351096482417,-1.19698985342501,-1.43431753133637,-1.65658348299173,-2.52932589091434,-1.22712210531387,-2.51656195819373 
